	质量 P		
t	x	y	
0.000	174.6	30.33
0.033		
0.067		
0.100		
0.134		
0.167		
0.201		
0.234		
0.268		
0.301		
0.335		
0.368		
0.402		
0.435		
0.469		
0.502		
0.536		
0.569		
0.602		
0.636		
0.669		
0.703		
0.736		
0.770		
0.803		
0.837		
0.870		
0.904		
0.937		
0.971		
1.004	174.7	30.38
1.038		
1.071		
1.105		
1.138		
1.171		
1.205		
1.238		
1.272		
1.305		
1.339		
1.372		
1.406		
1.439		
1.473		
1.506		
1.540		
1.573		
1.607		
1.640		
1.674		
1.707		
1.740		
1.774		
1.807		
1.841		
1.874		
1.908		
1.941		
1.975		
2.008	173.6	30.85
2.042		
2.075		
2.109		
2.142		
2.176		
2.209		
2.243		
2.276		
2.309		
2.343		
2.376		
2.410		
2.443		
2.477		
2.510		
2.544		
2.577		
2.611		
2.644		
2.678		
2.711		
2.745		
2.778		
2.811		
2.845		
2.878		
2.912		
2.945		
2.979		
3.012	174.1	30.36
3.046		
3.079		
3.113		
3.146		
3.180		
3.213		
3.247		
3.280		
3.314		
3.347		
3.380		
3.414		
3.447		
3.481		
3.514		
3.548		
3.581		
3.615		
3.648		
3.682		
3.715		
3.749		
3.782		
3.816		
3.849		
3.883		
3.916		
3.949		
3.983		
4.016	174.0	29.61
4.050		
4.083		
4.117		
4.150		
4.184		
4.217		
4.251		
4.284		
4.318		
4.351		
4.385		
4.418		
4.452		
4.485		
4.518		
4.552		
4.585		
4.619		
4.652		
4.686		
4.719		
4.753		
4.786		
4.820		
4.853		
4.887		
4.920		
4.954		
4.987		
5.021	173.5	30.26
5.054		
5.087		
5.121		
5.154		
5.188		
5.221		
5.255		
5.288		
5.322		
5.355		
5.389		
5.422		
5.456		
5.489		
5.523		
5.556		
5.590		
5.623		
5.656		
5.690		
5.723		
5.757		
5.790		
5.824		
5.857		
5.891		
5.924		
5.958		
5.991		
6.025	173.6	30.37
6.058		
6.092		
6.125		
6.159		
6.192		
6.225		
6.259		
6.292		
6.326		
6.359		
6.393		
6.426		
6.460		
6.493		
6.527		
6.560		
6.594		
6.627		
6.661		
6.694		
6.728		
6.761		
6.794		
6.828		
6.861		
6.895		
6.928		
6.962		
6.995		
7.029	173.5	30.69
